month;day;hour;P [W]
8;31;:1310;500.77
8;31;:1410;398.4154545
8;31;:1510;266.3990909
8;31;:1610;110.5136364
8;31;:1710;7.051818182
8;31;:1810;0
8;31;:1910;0
8;31;:2010;0
8;31;:2110;0
8;31;:2210;0
8;31;:2310;0
9;1;:0010;0
9;1;:0110;0
9;1;:0210;0
9;1;:0310;0
9;1;:0410;0
9;1;:0510;19.65454545
9;1;:0610;117.4763636
9;1;:0710;278.1472727
9;1;:0810;368.2309091
9;1;:0910;438.2036364
9;1;:1010;538.5245455
9;1;:1110;597.8427273
9;1;:1210;527.6772727
9;1;:1310;483.74
9;1;:1410;378.0454545
9;1;:1510;276.9472727
9;1;:1610;113.3927273
9;1;:1710;1.494545455
9;1;:1810;0
9;1;:1910;0
9;1;:2010;0
9;1;:2110;0
9;1;:2210;0
9;1;:2310;0
9;2;:0010;0
9;2;:0110;0
9;2;:0210;0
9;2;:0310;0
9;2;:0410;0
9;2;:0510;16.31181818
9;2;:0610;117.5472727
9;2;:0710;262.7236364
9;2;:0810;403.7581818
9;2;:0910;505.8481818
9;2;:1010;586.79
9;2;:1110;589.3463636
9;2;:1210;507.89
9;2;:1310;432.2881818
9;2;:1410;283.5145455
9;2;:1510;203.1945455
9;2;:1610;96.32272727
9;2;:1710;1.305454545
9;2;:1810;0
9;2;:1910;0
9;2;:2010;0
9;2;:2110;0
9;2;:2210;0
9;2;:2310;0
9;3;:0010;0
9;3;:0110;0
9;3;:0210;0
9;3;:0310;0
9;3;:0410;0
9;3;:0510;15.04
9;3;:0610;96.49181818
9;3;:0710;207.5672727
9;3;:0810;350.1309091
9;3;:0910;455.6518182
9;3;:1010;478.5172727
9;3;:1110;437.5672727
9;3;:1210;454.1745455
9;3;:1310;346.0072727
9;3;:1410;268.9263636
9;3;:1510;227.0154545
9;3;:1610;114.1809091
9;3;:1710;1.230909091
9;3;:1810;0
9;3;:1910;0
9;3;:2010;0
9;3;:2110;0
9;3;:2210;0
9;3;:2310;0
9;4;:0010;0
9;4;:0110;0
9;4;:0210;0
9;4;:0310;0
9;4;:0410;0
9;4;:0510;17.61272727
9;4;:0610;104.7745455
9;4;:0710;209.0245455
9;4;:0810;372.9754545
9;4;:0910;495.6418182
9;4;:1010;535.34
9;4;:1110;583.7372727
9;4;:1210;584.3227273
9;4;:1310;460.6390909
9;4;:1410;301.5736364
9;4;:1510;207.2636364
9;4;:1610;90.65636364
9;4;:1710;0.677272727
9;4;:1810;0
9;4;:1910;0
9;4;:2010;0
9;4;:2110;0
9;4;:2210;0
9;4;:2310;0
9;5;:0010;0
9;5;:0110;0
9;5;:0210;0
9;5;:0310;0
9;5;:0410;0
9;5;:0510;20.12818182
9;5;:0610;146.2154545
9;5;:0710;307.2581818
9;5;:0810;448.8954545
9;5;:0910;511.4709091
9;5;:1010;541.8763636
9;5;:1110;562.0445455
9;5;:1210;565.52
9;5;:1310;470.0336364
9;5;:1410;343.5718182
9;5;:1510;244.6536364
9;5;:1610;101.3236364
9;5;:1710;0.386363636
9;5;:1810;0
9;5;:1910;0
9;5;:2010;0
9;5;:2110;0
9;5;:2210;0
9;5;:2310;0
9;6;:0010;0
9;6;:0110;0
9;6;:0210;0
9;6;:0310;0
9;6;:0410;0
9;6;:0510;17.42090909
9;6;:0610;117.3818182
9;6;:0710;234.5590909
9;6;:0810;383.5536364
9;6;:0910;502.3890909
9;6;:1010;534.8318182
9;6;:1110;574.2527273
9;6;:1210;503.21
9;6;:1310;482.6654545
9;6;:1410;431.2072727
9;6;:1510;299.5309091
9;6;:1610;130.4227273
9;6;:1710;0.067272727
9;6;:1810;0
9;6;:1910;0
9;6;:2010;0
9;6;:2110;0
9;6;:2210;0
9;6;:2310;0
9;7;:0010;0
9;7;:0110;0
9;7;:0210;0
9;7;:0310;0
9;7;:0410;0
9;7;:0510;18.39090909
9;7;:0610;116.8909091
9;7;:0710;268.24
9;7;:0810;383.1181818
9;7;:0910;516.9190909
9;7;:1010;567.1336364
9;7;:1110;539.5954545
9;7;:1210;474.3490909
9;7;:1310;394.2381818
9;7;:1410;316.4918182
9;7;:1510;219.5345455
9;7;:1610;94.87
9;7;:1710;0
9;7;:1810;0
9;7;:1910;0
9;7;:2010;0
9;7;:2110;0
9;7;:2210;0
9;7;:2310;0
9;8;:0010;0
9;8;:0110;0
9;8;:0210;0
9;8;:0310;0
9;8;:0410;0
9;8;:0510;19.59545455
9;8;:0610;90.91363636
9;8;:0710;246.0236364
9;8;:0810;403.8381818
9;8;:0910;491.4909091
9;8;:1010;538.8918182
9;8;:1110;575.7645455
9;8;:1210;511.5918182
9;8;:1310;457.4781818
9;8;:1410;356.9018182
9;8;:1510;216.8763636
9;8;:1610;90.14909091
9;8;:1710;0
9;8;:1810;0
9;8;:1910;0
9;8;:2010;0
9;8;:2110;0
9;8;:2210;0
9;8;:2310;0
9;9;:0010;0
9;9;:0110;0
9;9;:0210;0
9;9;:0310;0
9;9;:0410;0
9;9;:0510;17.93272727
9;9;:0610;117.4618182
9;9;:0710;270.1945455
9;9;:0810;378.7427273
9;9;:0910;462.0663636
9;9;:1010;507.2027273
9;9;:1110;472.7936364
9;9;:1210;465.9872727
9;9;:1310;477.07
9;9;:1410;269.5454545
9;9;:1510;268.7763636
9;9;:1610;101.76
9;9;:1710;0
9;9;:1810;0
9;9;:1910;0
9;9;:2010;0
9;9;:2110;0
9;9;:2210;0
9;9;:2310;0
9;10;:0010;0
9;10;:0110;0
9;10;:0210;0
9;10;:0310;0
9;10;:0410;0
9;10;:0510;17.20181818
9;10;:0610;130.5027273
9;10;:0710;267.6736364
9;10;:0810;459.5009091
9;10;:0910;623.0045455
9;10;:1010;672.1027273
9;10;:1110;681.0318182
9;10;:1210;589.6663636
9;10;:1310;554.8272727
9;10;:1410;360.6836364
9;10;:1510;227.3609091
9;10;:1610;81.99181818
9;10;:1710;0
9;10;:1810;0
9;10;:1910;0
9;10;:2010;0
9;10;:2110;0
9;10;:2210;0
9;10;:2310;0
9;11;:0010;0
9;11;:0110;0
9;11;:0210;0
9;11;:0310;0
9;11;:0410;0
9;11;:0510;16.26454545
9;11;:0610;116.7463636
9;11;:0710;287.4681818
9;11;:0810;413.9727273
9;11;:0910;459.3054545
9;11;:1010;565.6418182
9;11;:1110;524.5627273
9;11;:1210;542.8409091
9;11;:1310;518.1345455
9;11;:1410;353.7627273
9;11;:1510;192.0063636
9;11;:1610;84.76545455
9;11;:1710;0
9;11;:1810;0
9;11;:1910;0
9;11;:2010;0
9;11;:2110;0
9;11;:2210;0
9;11;:2310;0
9;12;:0010;0
9;12;:0110;0
9;12;:0210;0
9;12;:0310;0
9;12;:0410;0
9;12;:0510;11.31090909
9;12;:0610;85.02454545
9;12;:0710;225.4909091
9;12;:0810;344.5581818
9;12;:0910;387.1645455
9;12;:1010;527.1290909
9;12;:1110;541.6145455
9;12;:1210;460.3509091
9;12;:1310;470.39
9;12;:1410;373.4972727
9;12;:1510;224.4109091
9;12;:1610;92.40818182
9;12;:1710;0
9;12;:1810;0
9;12;:1910;0
9;12;:2010;0
9;12;:2110;0
9;12;:2210;0
9;12;:2310;0
9;13;:0010;0
9;13;:0110;0
9;13;:0210;0
9;13;:0310;0
9;13;:0410;0
9;13;:0510;14.26636364
9;13;:0610;91.34818182
9;13;:0710;204.2663636
9;13;:0810;377.6445455
9;13;:0910;456.42
9;13;:1010;531.3181818
9;13;:1110;502.4627273
9;13;:1210;502.9209091
9;13;:1310;403.96
9;13;:1410;282.9445455
9;13;:1510;233.8054545
9;13;:1610;77.56181818
9;13;:1710;0
9;13;:1810;0
9;13;:1910;0
9;13;:2010;0
9;13;:2110;0
9;13;:2210;0
9;13;:2310;0
9;14;:0010;0
9;14;:0110;0
9;14;:0210;0
9;14;:0310;0
9;14;:0410;0
9;14;:0510;14.12363636
9;14;:0610;99.13363636
9;14;:0710;230.8254545
9;14;:0810;337.5709091
9;14;:0910;389.2436364
9;14;:1010;392.9136364
9;14;:1110;365.6209091
9;14;:1210;366.27
9;14;:1310;383.8054545
9;14;:1410;283.2390909
9;14;:1510;171.9927273
9;14;:1610;60.41727273
9;14;:1710;0
9;14;:1810;0
9;14;:1910;0
9;14;:2010;0
9;14;:2110;0
9;14;:2210;0
9;14;:2310;0
9;15;:0010;0
9;15;:0110;0
9;15;:0210;0
9;15;:0310;0
9;15;:0410;0
9;15;:0510;13.18090909
9;15;:0610;87.51636364
9;15;:0710;215.6254545
9;15;:0810;293.5481818
9;15;:0910;330.5654545
9;15;:1010;312.85
9;15;:1110;400.6390909
9;15;:1210;326.0972727
9;15;:1310;342.9509091
9;15;:1410;248.3263636
9;15;:1510;139.3736364
9;15;:1610;60.40545455
9;15;:1710;0
9;15;:1810;0
9;15;:1910;0
9;15;:2010;0
9;15;:2110;0
9;15;:2210;0
9;15;:2310;0
9;16;:0010;0
9;16;:0110;0
9;16;:0210;0
9;16;:0310;0
9;16;:0410;0
9;16;:0510;8.161818182
9;16;:0610;72.43
9;16;:0710;187.1981818
9;16;:0810;268.1345455
9;16;:0910;309.12
9;16;:1010;410.9781818
9;16;:1110;509.2672727
9;16;:1210;518.9027273
9;16;:1310;407.4872727
9;16;:1410;312.7690909
9;16;:1510;201.8727273
9;16;:1610;66.36818182
9;16;:1710;0
9;16;:1810;0
9;16;:1910;0
9;16;:2010;0
9;16;:2110;0
9;16;:2210;0
9;16;:2310;0
9;17;:0010;0
9;17;:0110;0
9;17;:0210;0
9;17;:0310;0
9;17;:0410;0
9;17;:0510;7.247272727
9;17;:0610;83.23454545
9;17;:0710;211.6745455
9;17;:0810;270.9190909
9;17;:0910;405.4172727
9;17;:1010;433.8054545
9;17;:1110;458.3009091
9;17;:1210;434.94
9;17;:1310;384.8454545
9;17;:1410;271.8490909
9;17;:1510;180.5354545
9;17;:1610;59.01181818
9;17;:1710;0
9;17;:1810;0
9;17;:1910;0
9;17;:2010;0
9;17;:2110;0
9;17;:2210;0
9;17;:2310;0
9;18;:0010;0
9;18;:0110;0
9;18;:0210;0
9;18;:0310;0
9;18;:0410;0
9;18;:0510;7.481818182
9;18;:0610;95.43545455
9;18;:0710;241.2954545
9;18;:0810;353.77
9;18;:0910;434.3427273
9;18;:1010;427.3863636
9;18;:1110;427.3818182
9;18;:1210;431.94
9;18;:1310;350.1190909
9;18;:1410;255.04
9;18;:1510;162.6145455
9;18;:1610;45.02909091
9;18;:1710;0
9;18;:1810;0
9;18;:1910;0
9;18;:2010;0
9;18;:2110;0
9;18;:2210;0
9;18;:2310;0
9;19;:0010;0
9;19;:0110;0
9;19;:0210;0
9;19;:0310;0
9;19;:0410;0
9;19;:0510;9.46
9;19;:0610;96.57363636
9;19;:0710;200.2327273
9;19;:0810;294.9881818
9;19;:0910;378.9754545
9;19;:1010;457.1354545
9;19;:1110;432.2927273
9;19;:1210;321.7327273
9;19;:1310;268.5872727
9;19;:1410;199.7345455
9;19;:1510;156.6109091
9;19;:1610;42.33909091
9;19;:1710;0
9;19;:1810;0
9;19;:1910;0
9;19;:2010;0
9;19;:2110;0
9;19;:2210;0
9;19;:2310;0
9;20;:0010;0
9;20;:0110;0
9;20;:0210;0
9;20;:0310;0
9;20;:0410;0
9;20;:0510;7.358181818
9;20;:0610;108.7509091
9;20;:0710;251.02
9;20;:0810;439.7218182
9;20;:0910;520.6990909
9;20;:1010;491.8236364
9;20;:1110;452.3118182
9;20;:1210;425.8063636
9;20;:1310;417.7436364
9;20;:1410;270.42
9;20;:1510;211.8118182
9;20;:1610;54.01181818
9;20;:1710;0
9;20;:1810;0
9;20;:1910;0
9;20;:2010;0
9;20;:2110;0
9;20;:2210;0
9;20;:2310;0
9;21;:0010;0
9;21;:0110;0
9;21;:0210;0
9;21;:0310;0
9;21;:0410;0
9;21;:0510;7.237272727
9;21;:0610;116.7054545
9;21;:0710;284.3336364
9;21;:0810;389.1127273
9;21;:0910;467.8363636
9;21;:1010;460.5890909
9;21;:1110;506.07
9;21;:1210;483.9172727
9;21;:1310;435.3963636
9;21;:1410;297.8145455
9;21;:1510;205.87
9;21;:1610;60.79909091
9;21;:1710;0
9;21;:1810;0
9;21;:1910;0
9;21;:2010;0
9;21;:2110;0
9;21;:2210;0
9;21;:2310;0
9;22;:0010;0
9;22;:0110;0
9;22;:0210;0
9;22;:0310;0
9;22;:0410;0
9;22;:0510;6.842727273
9;22;:0610;112.59
9;22;:0710;263.3327273
9;22;:0810;452.5490909
9;22;:0910;513.6827273
9;22;:1010;574.7181818
9;22;:1110;585.7245455
9;22;:1210;546.5690909
9;22;:1310;460.3463636
9;22;:1410;355.1672727
9;22;:1510;209.6909091
9;22;:1610;40.73636364
9;22;:1710;0
9;22;:1810;0
9;22;:1910;0
9;22;:2010;0
9;22;:2110;0
9;22;:2210;0
9;22;:2310;0
9;23;:0010;0
9;23;:0110;0
9;23;:0210;0
9;23;:0310;0
9;23;:0410;0
9;23;:0510;6.43
9;23;:0610;120.2745455
9;23;:0710;297.7518182
9;23;:0810;450.7890909
9;23;:0910;485.4863636
9;23;:1010;563.9336364
9;23;:1110;536.0827273
9;23;:1210;443.5063636
9;23;:1310;417.2781818
9;23;:1410;294.2463636
9;23;:1510;172.1118182
9;23;:1610;43.49727273
9;23;:1710;0
9;23;:1810;0
9;23;:1910;0
9;23;:2010;0
9;23;:2110;0
9;23;:2210;0
9;23;:2310;0
9;24;:0010;0
9;24;:0110;0
9;24;:0210;0
9;24;:0310;0
9;24;:0410;0
9;24;:0510;4.541818182
9;24;:0610;99.64545455
9;24;:0710;236.15
9;24;:0810;359.1263636
9;24;:0910;467.48
9;24;:1010;528.6154545
9;24;:1110;526.1072727
9;24;:1210;522.2709091
9;24;:1310;500.7336364
9;24;:1410;393.8136364
9;24;:1510;215.9463636
9;24;:1610;42.38181818
9;24;:1710;0
9;24;:1810;0
9;24;:1910;0
9;24;:2010;0
9;24;:2110;0
9;24;:2210;0
9;24;:2310;0
9;25;:0010;0
9;25;:0110;0
9;25;:0210;0
9;25;:0310;0
9;25;:0410;0
9;25;:0510;3.712727273
9;25;:0610;80.18090909
9;25;:0710;194.2418182
9;25;:0810;329.6845455
9;25;:0910;388.6145455
9;25;:1010;474.3763636
9;25;:1110;461.2354545
9;25;:1210;408.67
9;25;:1310;354.1609091
9;25;:1410;255.7972727
9;25;:1510;165.4372727
9;25;:1610;35.74818182
9;25;:1710;0
9;25;:1810;0
9;25;:1910;0
9;25;:2010;0
9;25;:2110;0
9;25;:2210;0
9;25;:2310;0
9;26;:0010;0
9;26;:0110;0
9;26;:0210;0
9;26;:0310;0
9;26;:0410;0
9;26;:0510;2.907272727
9;26;:0610;73.53181818
9;26;:0710;171.8718182
9;26;:0810;276.2981818
9;26;:0910;334.7972727
9;26;:1010;464.3890909
9;26;:1110;434.4545455
9;26;:1210;395.6345455
9;26;:1310;319.8645455
9;26;:1410;201.9363636
9;26;:1510;130.1072727
9;26;:1610;27.51818182
9;26;:1710;0
9;26;:1810;0
9;26;:1910;0
9;26;:2010;0
9;26;:2110;0
9;26;:2210;0
9;26;:2310;0
9;27;:0010;0
9;27;:0110;0
9;27;:0210;0
9;27;:0310;0
9;27;:0410;0
9;27;:0510;1.602727273
9;27;:0610;67.49909091
9;27;:0710;171.7172727
9;27;:0810;299.11
9;27;:0910;359.3254545
9;27;:1010;379.6409091
9;27;:1110;365.2627273
9;27;:1210;438.5036364
9;27;:1310;343.3590909
9;27;:1410;230.1181818
9;27;:1510;128.2427273
9;27;:1610;20.74545455
9;27;:1710;0
9;27;:1810;0
9;27;:1910;0
9;27;:2010;0
9;27;:2110;0
9;27;:2210;0
9;27;:2310;0
9;28;:0010;0
9;28;:0110;0
9;28;:0210;0
9;28;:0310;0
9;28;:0410;0
9;28;:0510;2.712727273
9;28;:0610;114.6136364
9;28;:0710;300.7718182
9;28;:0810;470.1736364
9;28;:0910;577.6154545
9;28;:1010;648.6863636
9;28;:1110;625.5936364
9;28;:1210;507.63
9;28;:1310;456.4390909
9;28;:1410;306.2790909
9;28;:1510;207.6618182
9;28;:1610;24.88
9;28;:1710;0
9;28;:1810;0
9;28;:1910;0
9;28;:2010;0
9;28;:2110;0
9;28;:2210;0
9;28;:2310;0
9;29;:0010;0
9;29;:0110;0
9;29;:0210;0
9;29;:0310;0
9;29;:0410;0
9;29;:0510;1.977272727
9;29;:0610;92.71181818
9;29;:0710;252.0281818
9;29;:0810;370.8318182
9;29;:0910;404.5818182
9;29;:1010;465.6790909
9;29;:1110;498.2309091
9;29;:1210;500.4663636
9;29;:1310;421.9136364
9;29;:1410;293.9354545
9;29;:1510;148.2763636
9;29;:1610;12.97090909
9;29;:1710;0
9;29;:1810;0
9;29;:1910;0
9;29;:2010;0
9;29;:2110;0
9;29;:2210;0
9;29;:2310;0
9;30;:0010;0
9;30;:0110;0
9;30;:0210;0
9;30;:0310;0
9;30;:0410;0
9;30;:0510;0.716363636
9;30;:0610;70.77909091
9;30;:0710;188.4418182
9;30;:0810;313.0681818
9;30;:0910;379.2781818
9;30;:1010;432.54
9;30;:1110;370.8354545
9;30;:1210;461.7381818
9;30;:1310;371.3990909
9;30;:1410;254.6636364
9;30;:1510;140.2518182
9;30;:1610;18.34818182
9;30;:1710;0
9;30;:1810;0
9;30;:1910;0
9;30;:2010;0
9;30;:2110;0
9;30;:2210;0
9;30;:2310;0
10;1;:0010;0
10;1;:0110;0
10;1;:0210;0
10;1;:0310;0
10;1;:0410;0
10;1;:0510;0.152727273
10;1;:0610;98.36272727
10;1;:0710;194.5936364
10;1;:0810;379.9963636
10;1;:0910;479.7545455
10;1;:1010;521.6418182
10;1;:1110;598.9381818
10;1;:1210;521.7354545
10;1;:1310;454.1218182
10;1;:1410;339.7209091
10;1;:1510;160.5190909
10;1;:1610;3.187272727
10;1;:1710;0
10;1;:1810;0
10;1;:1910;0
10;1;:2010;0
10;1;:2110;0
10;1;:2210;0
10;1;:2310;0
10;2;:0010;0
10;2;:0110;0
10;2;:0210;0
10;2;:0310;0
10;2;:0410;0
10;2;:0510;0
10;2;:0610;84.22727273
10;2;:0710;149.4490909
10;2;:0810;233.8663636
10;2;:0910;288.6136364
10;2;:1010;380.2281818
10;2;:1110;363.2727273
10;2;:1210;359.1572727
10;2;:1310;247.8663636
10;2;:1410;193.3890909
10;2;:1510;142.8363636
10;2;:1610;1.570909091
10;2;:1710;0
10;2;:1810;0
10;2;:1910;0
10;2;:2010;0
10;2;:2110;0
10;2;:2210;0
10;2;:2310;0
10;3;:0010;0
10;3;:0110;0
10;3;:0210;0
10;3;:0310;0
10;3;:0410;0
10;3;:0510;0
10;3;:0610;82.34636364
10;3;:0710;200.1136364
10;3;:0810;322.2990909
10;3;:0910;380.6718182
10;3;:1010;470.3927273
10;3;:1110;495.24
10;3;:1210;404.0763636
10;3;:1310;383.3045455
10;3;:1410;277.9972727
10;3;:1510;158.39
10;3;:1610;0.781818182
10;3;:1710;0
10;3;:1810;0
10;3;:1910;0
10;3;:2010;0
10;3;:2110;0
10;3;:2210;0
10;3;:2310;0
10;4;:0010;0
10;4;:0110;0
10;4;:0210;0
10;4;:0310;0
10;4;:0410;0
10;4;:0510;0
10;4;:0610;72.42363636
10;4;:0710;191.9818182
10;4;:0810;335.92
10;4;:0910;389.0481818
10;4;:1010;371.1909091
10;4;:1110;387.4809091
10;4;:1210;385.6290909
10;4;:1310;336.1518182
10;4;:1410;241.2527273
10;4;:1510;133.1818182
10;4;:1610;0.3
10;4;:1710;0
10;4;:1810;0
10;4;:1910;0
10;4;:2010;0
10;4;:2110;0
10;4;:2210;0
10;4;:2310;0
10;5;:0010;0
10;5;:0110;0
10;5;:0210;0
10;5;:0310;0
10;5;:0410;0
10;5;:0510;0
10;5;:0610;106.4445455
10;5;:0710;276.2336364
10;5;:0810;403.5518182
10;5;:0910;508.0227273
10;5;:1010;519.3236364
10;5;:1110;539.1372727
10;5;:1210;549.2890909
10;5;:1310;442.9427273
10;5;:1410;327.3818182
10;5;:1510;156.8445455
10;5;:1610;0
10;5;:1710;0
10;5;:1810;0
10;5;:1910;0
10;5;:2010;0
10;5;:2110;0
10;5;:2210;0
10;5;:2310;0
10;6;:0010;0
10;6;:0110;0
10;6;:0210;0
10;6;:0310;0
10;6;:0410;0
10;6;:0510;0
10;6;:0610;73.34636364
10;6;:0710;220.2290909
10;6;:0810;302.8581818
10;6;:0910;399.2145455
10;6;:1010;455.7590909
10;6;:1110;463.0645455
10;6;:1210;456.8763636
10;6;:1310;393.5836364
10;6;:1410;278.2
10;6;:1510;141.5727273
10;6;:1610;0
10;6;:1710;0
10;6;:1810;0
10;6;:1910;0
10;6;:2010;0
10;6;:2110;0
10;6;:2210;0
10;6;:2310;0
10;7;:0010;0
10;7;:0110;0
10;7;:0210;0
10;7;:0310;0
10;7;:0410;0
10;7;:0510;0
10;7;:0610;76.00727273
10;7;:0710;208.9518182
10;7;:0810;363.8745455
10;7;:0910;308.9990909
10;7;:1010;336.9081818
10;7;:1110;290.2236364
10;7;:1210;286.3927273
10;7;:1310;285.7081818
10;7;:1410;240.24
10;7;:1510;147.9309091
10;7;:1610;0
10;7;:1710;0
10;7;:1810;0
10;7;:1910;0
10;7;:2010;0
10;7;:2110;0
10;7;:2210;0
10;7;:2310;0
10;8;:0010;0
10;8;:0110;0
10;8;:0210;0
10;8;:0310;0
10;8;:0410;0
10;8;:0510;0
10;8;:0610;78.93272727
10;8;:0710;245.5481818
10;8;:0810;394.0127273
10;8;:0910;437.6681818
10;8;:1010;479.1954545
10;8;:1110;442.6154545
10;8;:1210;408.2218182
10;8;:1310;407.8254545
10;8;:1410;295.4527273
10;8;:1510;177.6418182
10;8;:1610;0
10;8;:1710;0
10;8;:1810;0
10;8;:1910;0
10;8;:2010;0
10;8;:2110;0
10;8;:2210;0
10;8;:2310;0
10;9;:0010;0
10;9;:0110;0
10;9;:0210;0
10;9;:0310;0
10;9;:0410;0
10;9;:0510;0
10;9;:0610;64.60727273
10;9;:0710;146.59
10;9;:0810;218.4172727
10;9;:0910;238.7327273
10;9;:1010;331.6872727
10;9;:1110;328.2527273
10;9;:1210;285.9863636
10;9;:1310;345.0672727
10;9;:1410;258.6609091
10;9;:1510;124.6145455
10;9;:1610;0
10;9;:1710;0
10;9;:1810;0
10;9;:1910;0
10;9;:2010;0
10;9;:2110;0
10;9;:2210;0
10;9;:2310;0
10;10;:0010;0
10;10;:0110;0
10;10;:0210;0
10;10;:0310;0
10;10;:0410;0
10;10;:0510;0
10;10;:0610;55.70636364
10;10;:0710;165.1245455
10;10;:0810;259.9809091
10;10;:0910;356.7581818
10;10;:1010;439.7890909
10;10;:1110;454.4118182
10;10;:1210;416.2118182
10;10;:1310;341.0081818
10;10;:1410;208.2436364
10;10;:1510;120.4636364
10;10;:1610;0
10;10;:1710;0
10;10;:1810;0
10;10;:1910;0
10;10;:2010;0
10;10;:2110;0
10;10;:2210;0
10;10;:2310;0
10;11;:0010;0
10;11;:0110;0
10;11;:0210;0
10;11;:0310;0
10;11;:0410;0
10;11;:0510;0
10;11;:0610;56.85818182
10;11;:0710;185.83
10;11;:0810;259.0190909
10;11;:0910;350.8081818
10;11;:1010;353.46
10;11;:1110;369.4327273
10;11;:1210;393.6390909
10;11;:1310;387.8272727
10;11;:1410;267.9072727
10;11;:1510;126.7918182
10;11;:1610;0
10;11;:1710;0
10;11;:1810;0
10;11;:1910;0
10;11;:2010;0
10;11;:2110;0
10;11;:2210;0
10;11;:2310;0
10;12;:0010;0
10;12;:0110;0
10;12;:0210;0
10;12;:0310;0
10;12;:0410;0
10;12;:0510;0
10;12;:0610;42.04909091
10;12;:0710;149.1527273
10;12;:0810;237.7872727
10;12;:0910;292.2809091
10;12;:1010;351.9754545
10;12;:1110;410.1336364
10;12;:1210;423.5563636
10;12;:1310;354.3372727
10;12;:1410;213.9672727
10;12;:1510;101.6909091
10;12;:1610;0
10;12;:1710;0
10;12;:1810;0
10;12;:1910;0
10;12;:2010;0
10;12;:2110;0
10;12;:2210;0
10;12;:2310;0
10;13;:0010;0
10;13;:0110;0
10;13;:0210;0
10;13;:0310;0
10;13;:0410;0
10;13;:0510;0
10;13;:0610;64.04636364
10;13;:0710;172.3272727
10;13;:0810;288.0709091
10;13;:0910;288.2845455
10;13;:1010;315.6472727
10;13;:1110;305.5290909
10;13;:1210;428.6490909
10;13;:1310;322.3109091
10;13;:1410;240.2127273
10;13;:1510;109.7518182
10;13;:1610;0
10;13;:1710;0
10;13;:1810;0
10;13;:1910;0
10;13;:2010;0
10;13;:2110;0
10;13;:2210;0
10;13;:2310;0
10;14;:0010;0
10;14;:0110;0
10;14;:0210;0
10;14;:0310;0
10;14;:0410;0
10;14;:0510;0
10;14;:0610;66.18636364
10;14;:0710;211.5345455
10;14;:0810;318.2890909
10;14;:0910;383.1172727
10;14;:1010;474.8472727
10;14;:1110;464.7536364
10;14;:1210;398.5690909
10;14;:1310;355.1218182
10;14;:1410;232.7454545
10;14;:1510;108.4772727
10;14;:1610;0
10;14;:1710;0
10;14;:1810;0
10;14;:1910;0
10;14;:2010;0
10;14;:2110;0
10;14;:2210;0
10;14;:2310;0
10;15;:0010;0
10;15;:0110;0
10;15;:0210;0
10;15;:0310;0
10;15;:0410;0
10;15;:0510;0
10;15;:0610;60.05636364
10;15;:0710;170.5618182
10;15;:0810;268.1436364
10;15;:0910;328.0927273
10;15;:1010;402.2336364
10;15;:1110;436.6090909
10;15;:1210;386.6336364
10;15;:1310;290.9081818
10;15;:1410;214.4518182
10;15;:1510;89.6
10;15;:1610;0
10;15;:1710;0
10;15;:1810;0
10;15;:1910;0
10;15;:2010;0
10;15;:2110;0
10;15;:2210;0
10;15;:2310;0
10;16;:0010;0
10;16;:0110;0
10;16;:0210;0
10;16;:0310;0
10;16;:0410;0
10;16;:0510;0
10;16;:0610;29.68181818
10;16;:0710;141.1372727
10;16;:0810;227.7490909
10;16;:0910;262.9509091
10;16;:1010;354.43
10;16;:1110;299.4054545
10;16;:1210;295.8909091
10;16;:1310;294.7609091
10;16;:1410;202.4863636
10;16;:1510;89.36454545
10;16;:1610;0
10;16;:1710;0
10;16;:1810;0
10;16;:1910;0
10;16;:2010;0
10;16;:2110;0
10;16;:2210;0
10;16;:2310;0
10;17;:0010;0
10;17;:0110;0
10;17;:0210;0
10;17;:0310;0
10;17;:0410;0
10;17;:0510;0
10;17;:0610;55.85363636
10;17;:0710;170.5309091
10;17;:0810;317.7445455
10;17;:0910;360.3136364
10;17;:1010;455.2427273
10;17;:1110;463.9263636
10;17;:1210;422.8818182
10;17;:1310;308.5372727
10;17;:1410;224.9154545
10;17;:1510;106.5881818
10;17;:1610;0
10;17;:1710;0
10;17;:1810;0
10;17;:1910;0
10;17;:2010;0
10;17;:2110;0
10;17;:2210;0
10;17;:2310;0
10;18;:0010;0
10;18;:0110;0
10;18;:0210;0
10;18;:0310;0
10;18;:0410;0
10;18;:0510;0
10;18;:0610;48.05818182
10;18;:0710;146.7509091
10;18;:0810;292.2672727
10;18;:0910;294.4690909
10;18;:1010;305.8172727
10;18;:1110;330.0154545
10;18;:1210;322.6518182
10;18;:1310;294.3909091
10;18;:1410;214.4636364
10;18;:1510;89
10;18;:1610;0
10;18;:1710;0
10;18;:1810;0
10;18;:1910;0
10;18;:2010;0
10;18;:2110;0
10;18;:2210;0
10;18;:2310;0
10;19;:0010;0
10;19;:0110;0
10;19;:0210;0
10;19;:0310;0
10;19;:0410;0
10;19;:0510;0
10;19;:0610;51.57727273
10;19;:0710;176.3945455
10;19;:0810;250.65
10;19;:0910;341.1254545
10;19;:1010;448.3918182
10;19;:1110;412.8809091
10;19;:1210;423.6672727
10;19;:1310;346.9836364
10;19;:1410;177.6436364
10;19;:1510;65.63090909
10;19;:1610;0
10;19;:1710;0
10;19;:1810;0
